HERE YOU CAN PRINT EXTRA INFORMATION ABOUT THIS RUN!
VARIABLES THAT YOU CHOOSE, WHATEVER YOU WANT
:) :) :) :) :)

eval: 200, 0.5, 128401.04998006776
eval: 300, 0.5, 128401.04998006776
eval: 400, 0.5, 128401.04998006776
eval: 500, 0.5, 128401.04998006776
eval: 600, 0.514911080231813, 133473.28022998455
eval: 700, 0.514911080231813, 136929.36113431046
eval: 800, 0.514911080231813, 142179.16869473326
eval: 900, 0.514911080231813, 142179.16869473326
eval: 1000, 0.514911080231813, 153352.07674695906
eval: 1100, 0.5233051035123709, 153352.07674695906
eval: 1200, 0.5233051035123709, 163956.5436788171
eval: 1300, 0.5233051035123709, 163956.5436788171
eval: 1400, 0.5233051035123709, 163956.5436788171
eval: 1500, 0.5233051035123709, 163956.5436788171
eval: 1600, 0.5170461919779042, 163956.5436788171
eval: 1700, 0.5170461919779042, 170119.2788042967
eval: 1800, 0.5170461919779042, 171301.25075579569
eval: 1900, 0.5170461919779042, 183353.1041745408
eval: 2000, 0.5170461919779042, 183353.1041745408
eval: 2100, 0.5201881319910636, 183353.1041745408
eval: 2200, 0.5201881319910636, 183353.1041745408
eval: 2300, 0.5201881319910636, 183353.1041745408
eval: 2400, 0.5201881319910636, 183353.1041745408
eval: 2500, 0.5201881319910636, 183353.1041745408
eval: 2600, 0.5231429496309438, 183353.1041745408
eval: 2700, 0.5231429496309438, 183353.1041745408
eval: 2800, 0.5231429496309438, 189112.9684891683
eval: 2900, 0.5231429496309438, 189112.9684891683
eval: 3000, 0.5231429496309438, 189112.9684891683
eval: 3100, 0.5397644712276854, 189720.15793467406
eval: 3200, 0.5397644712276854, 192575.65564607354
eval: 3300, 0.5397644712276854, 192575.65564607354
eval: 3400, 0.5397644712276854, 197807.2051367691
eval: 3500, 0.5397644712276854, 198439.80586931595
eval: 3600, 0.5520699535571104, 198439.80586931595
eval: 3700, 0.5520699535571104, 199709.75357724814
eval: 3800, 0.5520699535571104, 199709.75357724814
eval: 3900, 0.5520699535571104, 199709.75357724814
eval: 4000, 0.5520699535571104, 200692.32371675296
eval: 4100, 0.5475213564064983, 202111.50271914038
eval: 4200, 0.5475213564064983, 204526.6818580498
eval: 4300, 0.5475213564064983, 204526.6818580498
eval: 4400, 0.5475213564064983, 204526.6818580498
eval: 4500, 0.5475213564064983, 206086.41093508256
eval: 4600, 0.5569118075454169, 207093.52324317934
eval: 4700, 0.5569118075454169, 207093.52324317934
eval: 4800, 0.5569118075454169, 209388.03573074256
eval: 4900, 0.5569118075454169, 209388.03573074256
eval: 5000, 0.5569118075454169, 209388.03573074256
eval: 5100, 0.5505827048340508, 211436.83501635442
eval: 5200, 0.5505827048340508, 211436.83501635442
eval: 5300, 0.5505827048340508, 211436.83501635442
eval: 5400, 0.5505827048340508, 211436.83501635442
eval: 5500, 0.5505827048340508, 211436.83501635442
eval: 5600, 0.5456528933030406, 211436.83501635442
eval: 5700, 0.5456528933030406, 214350.43028573747
eval: 5800, 0.5456528933030406, 214350.43028573747
eval: 5900, 0.5456528933030406, 214350.43028573747
eval: 6000, 0.5456528933030406, 214488.82555672416
eval: 6100, 0.5414706352215691, 214488.82555672416
eval: 6200, 0.5414706352215691, 214488.82555672416
eval: 6300, 0.5414706352215691, 214679.95519264185
eval: 6400, 0.5414706352215691, 214679.95519264185
eval: 6500, 0.5414706352215691, 214679.95519264185
eval: 6600, 0.5593119634897625, 215004.79083566403
eval: 6700, 0.5593119634897625, 215143.0472634126
eval: 6800, 0.5593119634897625, 215143.0472634126
eval: 6900, 0.5593119634897625, 216047.55075596023
eval: 7000, 0.5593119634897625, 216047.55075596023
eval: 7100, 0.5528543953712809, 216192.80628587725
eval: 7200, 0.5528543953712809, 216192.80628587725
eval: 7300, 0.5528543953712809, 216192.80628587725
eval: 7400, 0.5528543953712809, 216192.80628587725
eval: 7500, 0.5528543953712809, 216192.80628587725
eval: 7600, 0.5649690655189852, 216314.47051843494
eval: 7700, 0.5649690655189852, 216341.26123876136
eval: 7800, 0.5649690655189852, 216725.7202183205
eval: 7900, 0.5649690655189852, 216760.7643308535
eval: 8000, 0.5649690655189852, 216930.72113664492
eval: 8100, 0.577302243979869, 216930.72113664492
eval: 8200, 0.577302243979869, 216983.35445991112
eval: 8300, 0.577302243979869, 216983.35445991112
eval: 8400, 0.577302243979869, 217207.84922985564
eval: 8500, 0.577302243979869, 217207.84922985564
eval: 8600, 0.5779997012351635, 217207.84922985564
eval: 8700, 0.5779997012351635, 217207.84922985564
eval: 8800, 0.5779997012351635, 217347.8102726829
eval: 8900, 0.5779997012351635, 217368.88763141137
eval: 9000, 0.5779997012351635, 217368.88763141137
eval: 9100, 0.5933932370982362, 217443.86894403503
eval: 9200, 0.5933932370982362, 217639.07983257496
eval: 9300, 0.5933932370982362, 217639.07983257496
eval: 9400, 0.5933932370982362, 217639.07983257496
eval: 9500, 0.5933932370982362, 217639.07983257496
eval: 9600, 0.6033122568114689, 217772.9932614373
eval: 9700, 0.6033122568114689, 217772.9932614373
eval: 9800, 0.6033122568114689, 217772.9932614373
eval: 9900, 0.6033122568114689, 217772.9932614373
eval: 10000, 0.6033122568114689, 217772.9932614373
