HERE YOU CAN PRINT EXTRA INFORMATION ABOUT THIS RUN!
VARIABLES THAT YOU CHOOSE, WHATEVER YOU WANT
:) :) :) :) :)

XRUN: 0
eval: 400, 0.5, 0.5, 1.5597932125918445E-4
eval: 600, 0.5, 0.5, 1.5597932125918445E-4
eval: 800, 0.5, 0.5, 1.5597932125918445E-4
eval: 1000, 0.5, 0.5, 1.5597932125918445E-4
eval: 1200, 0.4896802060868599, 0.5046261368878182, 1.997037756027828E-4
eval: 1400, 0.4896802060868599, 0.5046261368878182, 0.0014142290837155136
eval: 1600, 0.4896802060868599, 0.5046261368878182, 0.0017232488987896759
eval: 1800, 0.4896802060868599, 0.5046261368878182, 0.001860381754233682
eval: 2000, 0.4896802060868599, 0.5046261368878182, 0.007961298585545912
eval: 2200, 0.4916166949275696, 0.5029814159028659, 0.0535981335273777
eval: 2400, 0.4916166949275696, 0.5029814159028659, 0.0535981335273777
eval: 2600, 0.4916166949275696, 0.5029814159028659, 0.14514269373726119
eval: 2800, 0.4916166949275696, 0.5029814159028659, 0.14514269373726119
eval: 3000, 0.4916166949275696, 0.5029814159028659, 0.14514269373726119
eval: 3200, 0.4946600500359559, 0.4987686466806983, 0.14514269373726119
eval: 3400, 0.4946600500359559, 0.4987686466806983, 0.14514269373726119
eval: 3600, 0.4946600500359559, 0.4987686466806983, 0.2192659568009392
eval: 3800, 0.4946600500359559, 0.4987686466806983, 0.2192659568009392
eval: 4000, 0.4946600500359559, 0.4987686466806983, 0.26189586998786274
eval: 4200, 0.48528887666153403, 0.49620652143264243, 0.26189586998786274
eval: 4400, 0.48528887666153403, 0.49620652143264243, 0.3799566233021417
eval: 4600, 0.48528887666153403, 0.49620652143264243, 0.3799566233021417
eval: 4800, 0.48528887666153403, 0.49620652143264243, 0.3799566233021417
eval: 5000, 0.48528887666153403, 0.49620652143264243, 0.3799566233021417
eval: 5200, 0.47510208254257086, 0.49710408870995487, 0.3799566233021417
eval: 5400, 0.47510208254257086, 0.49710408870995487, 0.4090348239141031
eval: 5600, 0.47510208254257086, 0.49710408870995487, 0.4090348239141031
eval: 5800, 0.47510208254257086, 0.49710408870995487, 0.4090348239141031
eval: 6000, 0.47510208254257086, 0.49710408870995487, 0.4090348239141031
eval: 6200, 0.4672143990635058, 0.4995068651652503, 0.5649204549146536
eval: 6400, 0.4672143990635058, 0.4995068651652503, 0.625822802436984
eval: 6600, 0.4672143990635058, 0.4995068651652503, 0.625822802436984
eval: 6800, 0.4672143990635058, 0.4995068651652503, 0.625822802436984
eval: 7000, 0.4672143990635058, 0.4995068651652503, 0.6739850693807532
eval: 7200, 0.4542253201646661, 0.47847934968150485, 0.6739850693807532
eval: 7400, 0.4542253201646661, 0.47847934968150485, 0.7187460753105976
eval: 7600, 0.4542253201646661, 0.47847934968150485, 0.9533780453034493
eval: 7800, 0.4542253201646661, 0.47847934968150485, 0.9533780453034493
eval: 8000, 0.4542253201646661, 0.47847934968150485, 0.9533780453034493
eval: 8200, 0.44741095999710356, 0.4758885982502864, 0.9533780453034493
eval: 8400, 0.44741095999710356, 0.4758885982502864, 1.1519472348674595
eval: 8600, 0.44741095999710356, 0.4758885982502864, 1.3716052582401033
eval: 8800, 0.44741095999710356, 0.4758885982502864, 1.3716052582401033
eval: 9000, 0.44741095999710356, 0.4758885982502864, 1.3812289758191374
eval: 9200, 0.435576171521865, 0.45854647303214086, 1.4590936068354143
eval: 9400, 0.435576171521865, 0.45854647303214086, 1.4590936068354143
